F1
Opennessid 0,Opennessid 1,Opennessid 2,Opennessid 3,Opennessid 4
0.9871300634600557,0.9702864598778246,0.9406998590887741,0.9040858725761772,0.8948041380913634
0.9880370086628558,0.9689659210680407,0.9350126524039567,0.9120595817817244,0.9088394606430794
0.986704994610133,0.9725513905683192,0.9678080540149505,0.9563660239957023,0.9497930538060104
0.9880511411160233,0.9456947448412931,0.9337838638923469,0.9279019041443142,0.9209109730848861
0.9874838152783771,0.9766813942071674,0.9583487369069623,0.9326007326007326,0.9316906562576238
0.9835135614252792,0.9660026243588216,0.9410184536323289,0.9094196558763489,0.9028924392706539
0.9849174897971253,0.9672924784508207,0.9320511344005529,0.9135703210245218,0.9110907424381302
0.9830650972856114,0.9699648782850915,0.9618687323605357,0.9559025907975828,0.9492548120436856
0.9853781815993741,0.9510333489901363,0.9319512766455843,0.9214610806395145,0.9119440990110734
0.9824907521578299,0.9699581383895591,0.9533443688308503,0.9348883622302607,0.9341309902162398
0.9857685009487667,0.9629279252645895,0.9293857608189856,0.9084000701467235,0.9003529411764705
0.9880924310304174,0.9680543253616771,0.9441618497109826,0.932955727661542,0.9296020479404236
0.9858986615678776,0.9635080523553895,0.9588529429483704,0.9540653105571316,0.9489253803429123
0.9898191400167685,0.9430571761960328,0.9302325581395349,0.9175485521572275,0.9121137351662553
0.9860109693720343,0.9762416354595125,0.960078978219288,0.931903617427744,0.9305846153846153
0.9883734725352948,0.9671888856044931,0.9339031672618698,0.9116645130976154,0.9030392446149306
0.9891662741403674,0.9718955785512701,0.9474356740430969,0.9361159420289855,0.9334952579227388
0.98594749745859,0.9750525999398858,0.9685367473881272,0.9595680863827235,0.9532195268044326
0.9878537665290492,0.9504329130106339,0.9374559134728427,0.9299935015064689,0.923772079103339
0.9868347858334879,0.976549516833877,0.9591009579955786,0.9377960991816896,0.9357888882022125
0.9859071530080532,0.964459187300083,0.9486105374948374,0.91540232599327,0.9050055879065937
0.9879177226380621,0.9681941335846389,0.9431551804969527,0.9316354674021478,0.9262038404726736
0.9865535170023307,0.9675438068284459,0.9616312741312742,0.9516071215198949,0.9463002114164906
0.9875478927203065,0.9438555620267909,0.9314858490566037,0.9238447536844577,0.9164601769911506
0.9850672590398618,0.968869201427341,0.9540080470442587,0.9409166206515737,0.940630223487897
Threshold
Opennessid 0,Opennessid 1,Opennessid 2,Opennessid 3,Opennessid 4
0.7103322222649074,0.996914625371788,0.9999034050528994,0.999993423478347,0.9999986615540268
0.6336653697760483,0.990223517909463,0.9997495493049766,0.9999796007495372,0.9999924804744935
0.7119685732863095,0.9983477803384262,0.9987693722658413,0.9992472313032039,0.9998388470537782
0.5084990453151547,0.997316595909886,0.999967944124117,0.9999695678953797,0.9999919915034293
0.6306433827584181,0.8973382836121351,0.999105122221186,0.9999080338488364,0.9999080338488364
0.44102591632734833,0.9991324241012784,0.9996530531683279,0.9999947642645467,0.9999994470512703
0.7748639202176434,0.9975906836007319,0.9997444911580632,0.9999747333513481,0.999977114851283
0.7306649915215933,0.9977975939011632,0.9977975939011632,0.9983933563023104,0.999808033942321
0.7671889529755345,0.9923236375621969,0.9997153598140323,0.9999001757910279,0.9999967013105308
0.5139963424803272,0.9549047977494616,0.9963303483276054,0.9999609254452048,0.9999609254452048
0.6415269556015339,0.9979338335330472,0.9999186652227601,0.9999961751902284,0.9999987557737962
0.6292495762802157,0.9980126732829901,0.9991436716724886,0.9999048506847017,0.9999784905247349
0.5979664529933892,0.9991504874783703,0.9995358968703374,0.9998245501782053,0.9998929365676149
0.6531218980979103,0.9984423210137849,0.99973031871379,0.9999504755973028,0.9999892004792479
0.5974855548224229,0.8571660105824621,0.9982924514794413,0.9999364105569724,0.9999364105569724
0.6769957014221248,0.9946483675702046,0.9999195663902303,0.9999942769302279,0.9999980796467804
0.5513184452666025,0.9934387554050383,0.999688232037105,0.9999166177738532,0.9999220994779491
0.5771291615917378,0.9876287273624642,0.9982158002705013,0.9989029117945254,0.99947256615682
0.5710165163319274,0.9371959989060312,0.9996676533151015,0.9999466715624337,0.9999466715624337
0.6184459403378293,0.8368533918689138,0.9941879908826906,0.9998622582156561,0.9999228745413127
0.5374295103649371,0.9956835472399619,0.999487085126965,0.9999894354929267,0.9999938619633947
0.6115846524268365,0.9966149222529179,0.9998841385373736,0.9999750846110607,0.9999923438832631
0.6051570439367643,0.9985875097873727,0.9995441940655092,0.9995800435727301,0.9999205259080827
0.5982055332407556,0.9933004156701184,0.9999103925070532,0.9999497770128919,0.9999845207088112
0.5981934489045884,0.9699970732798271,0.999387893520031,0.999683216616126,0.9998844856185523
