F1
Opennessid 0,Opennessid 1,Opennessid 2,Opennessid 3,Opennessid 4
0.969639468690702,0.933916538597943,0.9048390831210928,0.894663248659986
0.9716025528426723,0.9352148080438756,0.9165905979005021,0.9141488997833771
0.9734055354993983,0.9692659997589491,0.9573922888981586,0.9513571301300707
0.9457778810949033,0.9346001398927489,0.9252171871331298,0.9155624220096262
0.9723722986247544,0.955361534677816,0.9325394389540237,0.9317387304507819
0.968127962085308,0.9416227108398033,0.9127196555335738,0.9032447339083495
0.968939706489067,0.931010693342532,0.9130360498889458,0.9083058743324621
0.9751590063602543,0.9655875299760192,0.9562157003101884,0.9500723589001447
0.9411491044428937,0.9304505771371653,0.9219733051096607,0.911731711637244
0.9719177238576179,0.9576115001842979,0.9383927462427029,0.9374612234768582
0.9665541940448706,0.9399703703703703,0.9166373136080779,0.9076526426813548
0.9701395841922374,0.9420961204400694,0.9301709746128605,0.9249912780555878
0.9701939190806799,0.9636692818346408,0.9490354846391998,0.9443180457430249
0.9505333489626069,0.9366371681415929,0.9218610731475428,0.9175755408546399
0.974702198207049,0.95901436354631,0.9377239589768935,0.9348361665434837
0.966469893742621,0.9486723565670935,0.9236385045628496,0.9156083086053413
0.970854389469973,0.9387755102040816,0.9272392355514621,0.9247645302090514
0.9698387000059963,0.9615986517394968,0.9549387166546502,0.9502403846153845
0.9507679729019447,0.9363251879699247,0.9272514619883041,0.9211677106724974
0.9768478395443853,0.9599801759385453,0.9359744879185578,0.9347706253445214
0.9670290500801996,0.9341798695246971,0.9116132053383282,0.9045190786003164
0.9694931256269547,0.9427389759422147,0.9295024039854023,0.9248233522529828
0.9610610854222438,0.9521044992743107,0.9411978441228124,0.9386595757539131
0.9378950420411715,0.9253853339560952,0.9152443641871032,0.9069767441860465
0.9709564037738175,0.9574875053989017,0.9438563912101516,0.9431558112203873
Threshold
Opennessid 0,Opennessid 1,Opennessid 2,Opennessid 3,Opennessid 4
0.9965972393778046,0.9999815973871884,0.9999943165702876,0.9999988953710869
0.9785005152569947,0.9988952109969178,0.999940292427934,0.9999574946466493
0.9946002706497843,0.997986734739303,0.9983228746433643,0.9991975189396297
0.9889687392067743,0.9994814731052684,0.9999546020405142,0.9999954391272535
0.9513852814621346,0.9991999212510734,0.9999480927408005,0.9999480927408005
0.9946484096979591,0.9999724642538186,0.9999934103254077,0.9999986345156615
0.9968773642260209,0.9997256949761788,0.9999384745426161,0.9999574164523403
0.9652094570031484,0.9943810865010831,0.9977056015703945,0.9998443896796758
0.9917560056060133,0.9998164770893149,0.9999678800145059,0.999992165765067
0.9552541057579224,0.9972707501985802,0.9999499280743487,0.9999499280743487
0.9965085079268596,0.9999693546661149,0.999992746346273,0.9999963067332496
0.996420690000214,0.9997040391902994,0.9998991724406099,0.9999785751892971
0.9845256518480305,0.9991870210354716,0.9993933547558407,0.9998197525202572
0.9973696380729361,0.9999194048915636,0.9999934496924188,0.9999959710470472
0.9160614401339302,0.9991796735471208,0.9999349953991582,0.9999349953991582
0.9949080808333801,0.9998854038795152,0.9999887032874246,0.9999967013435169
0.9955526938660423,0.9994597809593833,0.9999530317619144,0.9999558996836175
0.9907514602980143,0.9989192249639327,0.9994830252938363,0.999730856854488
0.9871125736401912,0.9996841723418662,0.9998515241153878,0.9999753570608684
0.9489229737305451,0.9984804775620496,0.9997863580695812,0.9997863580695812
0.9962748502894996,0.9997297767973692,0.9999878964541594,0.9999945178076997
0.9964630240735026,0.9997530303247564,0.9999392025563076,0.9999635670303492
0.9996633035443421,0.9997796299551036,0.9999381660094911,0.999946404936687
0.9969695224926801,0.9998848315449858,0.9999518429810914,0.9999769541084722
0.9711104939894509,0.9985575921660178,0.9998391689857943,0.9998391689857943
